Film_Linki,Film_Adi,Vizyon_Tarihi,Toplam_Seyirci,Liste_Yili,Yonetmen,Oyuncular,Sure_Dakika,IMDb_Puani,Sektor_Toplam_Seyirci,Ort_Bilet_TL,Log_Toplam_Seyirci,Is_Pandemi,Is_Yerli,IMDb_Yok,Is_Devam_Filmi,Rekabet_Indeksi,Mevsim_Ilkbahar,Mevsim_Kis,Mevsim_Sonbahar,Mevsim_Yaz,Yonetmen_Skor,Yonetmen_Film_Sayisi,Oyuncu1_Skor,Oyuncu2_Skor,Oyuncu3_Skor,Kadro_Veri_Var,Dagitimci_Skor,Tur_3_Boyutlu,Tur_Aile,Tur_Aksiyon,Tur_Animasyon,Tur_Belgesel,Tur_Bilim_Kurgu,Tur_Biyografi,Tur_Dram,Tur_Fantastik,Tur_Genclik,Tur_Gerilim,Tur_Gizem,Tur_IMAX,Tur_Komedi,Tur_Korku,Tur_Macera,Tur_Muzik,Tur_Muzikal,Tur_Romantik,Tur_Romantik_Komedi,Tur_Savas,Tur_Spor,Tur_Suc,Tur_Tarihi
kucuk-esnaf--2012974,Küçük Esnaf,2016-04-08,832050,2016,Bedran Güzel,"Kaan Yılmaz, İbrahim Büyükak, Zeynep Koçak, Cengiz Bozkurt, Gupse Özay",104.0,5.6,58287772,11.87,13.631649016001619,0,1,0,0,4.0,1,0,0,0,11.766740535814662,0,11.766740535814662,11.766740535814662,11.766740535814662,1,12.198626462994302,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0
azem-3-cin-tohumu--2013058,Azem 3: Cin Tohumu,2016-04-08,79078,2016,Hürcan Emre Yılmazer,"Revşan Genç, Nurettin Örük, Yeşim Egemen, Myhammet Kulu, Veysi Alışkan",80.0,3.8,58287772,11.87,11.278202631782243,0,1,0,1,4.0,1,0,0,0,11.79945822844952,0,11.79945822844952,11.79945822844952,11.79945822844952,1,10.687114246246708,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0
kapinin-diger-tarafi--2012971,Kapının Diğer Tarafı,2016-04-15,32473,2016,Johannes Roberts,"Jax Malcolm, Logan Creran, Sofia Rosinsky, Jeremy Sisto, Sarah Wayne Callies",96.0,5.3,58287772,11.87,10.38819504814706,0,0,0,0,5.0,1,0,0,0,11.79047106298974,0,11.79047106298974,11.79047106298974,11.79047106298974,1,12.404769974634185,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0
orman-cocugu--2012082,Orman Çocuğu,2016-04-15,279901,2016,Jon Favreau,"Neel Sethi, Bill Murray, Ben Kingsley",106.0,7.3,58287772,11.87,12.542194820887092,0,0,0,0,5.0,1,0,0,0,11.766703672907662,0,11.766703672907662,11.766703672907662,11.766703672907662,1,12.411246386789223,1,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
heidi--2012710,Heidi,2016-04-15,99743,2016,Alain Gsponer,"Peter Lohmeyer, Maxim Mehmet, Bruno Ganz, Anuk Steffen, Katharina Schüttler",111.0,7.4,58287772,11.87,11.510362182567064,0,0,0,0,5.0,1,0,0,0,11.779628525373985,0,11.779628525373985,11.779628525373985,11.779628525373985,1,12.328901240540421,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
bekar-yasam-kilavuzu--2012192,Bekar Yaşam Kılavuzu,2016-04-15,21750,2016,Christian Ditter,"Dakota Johnson, Rebel Wilson, Leslie Mann, Alison Brie, Anders Holm",110.0,6.1,58287772,11.87,9.987415012471414,0,0,0,0,5.0,1,0,0,0,11.775214323032888,0,11.775214323032888,11.775214323032888,11.775214323032888,1,11.98198703755154,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0
olum-treni--2013019,Ölüm Treni,2016-04-15,17708,2016,Michael Petroni,"Robin McLeavy, Sam Neill, George Shevtsov, Anna Lise Phillips, Adrien Brody",90.0,5.9,58287772,11.87,9.7818282639088,0,0,0,0,5.0,1,0,0,0,11.746378850281895,0,11.746378850281895,11.746378850281895,11.746378850281895,1,10.642751920511918,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0
suclu--2012809,Suçlu,2016-04-15,53236,2016,Ariel Vromen,"Natalie Burn, Gal Gadot, Alice Eve, Ryan Reynolds, Gary Oldman",113.0,6.3,58287772,11.87,10.882508922311338,0,0,0,0,5.0,1,0,0,0,11.715195507641052,0,11.715195507641052,11.371887365485025,11.358863463417945,1,11.60606384888807,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0
kral-icin-hologram--2013180,Kral İçin Hologram,2016-04-22,28058,2016,Tom Tykwer,"Alexander Black, Tom Skerritt, Sarita Choudhury, Ben Whishaw, Tom Hanks",98.0,6.1,58287772,11.87,10.24206471510266,0,0,0,0,4.0,1,0,0,0,11.702184779745275,0,11.702184779745275,11.702184779745275,11.702184779745275,1,10.834886342630591,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
babalarin-babasi--2013084,Babaların Babası,2016-04-22,33393,2016,Raşit Çelikezer,"Ali Sürmeli, Menderes Samancılar, Burak Satıbol, Ayhan Taş, İsmail Demirci",98.0,5.2,58287772,11.87,10.416131522108902,0,1,0,0,4.0,1,0,0,0,11.679721394135388,0,11.733443052287553,11.679721394135388,11.679721394135388,1,12.260689652375975,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0
kuzular-kurtlara-karsi--2013122,Kuzular Kurtlara Karşı,2016-04-22,120629,2016,Maxim Volkov,,85.0,5.8,58287772,11.87,11.700483288559429,0,0,0,0,4.0,1,0,0,0,11.660576093044078,0,,,,0,10.519762826711473,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
kabr-i-cin-muhur--2013135,Kabr-i Cin Mühür,2016-04-22,24077,2016,Volkan Adıyaman,"Oğuz Yağcı, Kenan Yeşildağ, Halit Karaata, Volkan Başaran, Turgay Başyayla",104.0,2.3,58287772,11.87,10.089053839494971,0,1,0,0,4.0,1,0,0,0,11.66117172282789,0,11.66117172282789,11.66117172282789,11.66117172282789,1,11.661171722827891,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0
avci-kis-savasi--2012359,Avcı Kış Savaşı,2016-04-22,306080,2016,Cedric Nicolas-Troyan,"Sophie Cookson, Nick Frost, Sam Claflin, Jessica Chastain, Chris Hemsworth",114.0,6.1,58287772,11.87,12.63160505178845,0,0,0,0,4.0,1,0,0,0,11.638052342190642,0,11.638052342190642,11.638052342190642,11.638052342190642,1,12.42434123019901,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0
baskin-gunu--2013105,Baskın Günü,2016-04-27,34576,2016,James Watkins,"Idris Elba, Richard Madden, Kelly Reilly, Charlotte Le Bon, Alexander Cooper",92.0,6.4,58287772,11.87,10.450944000123906,0,0,0,0,2.0,1,0,0,0,11.652451656822494,0,11.652451656822494,11.652451656822494,11.652451656822494,1,12.118800565432355,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
magi--2012352,Magi,2016-04-29,227978,2016,Hasan Karacadağ,"Kenan Ece, Michael Madsen, Stephen Baldwin, Lucie Pohl, Brianne Davis",132.0,5.1,58287772,11.87,12.33700879843147,0,1,0,0,2.0,1,0,0,0,11.6352872617268,0,11.6352872617268,11.6352872617268,11.6352872617268,1,11.99966795362461,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0
ozel-bir-gun--2013069,Özel Bir Gün,2016-04-29,37305,2016,Garry Marshall,"Natalie Burn, Mira Sorvino, Jason Sudeikis, Britt Robertson, Julia Roberts",118.0,5.7,58287772,11.87,10.526909450604508,0,0,0,0,2.0,1,0,0,0,11.645170663652218,0,11.518060373428739,11.645170663652218,11.645170663652218,1,11.485471361125283,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0
kaptan-amerika-kahramanlarin-savasi--2011933,Kaptan Amerika: Kahramanların Savaşı,2016-05-06,1165583,2016,Anthony Russo,"William Hurt, Tom Holland, Chadwick Boseman, Sebastian Stan, Alfre Woodard",147.0,7.8,58287772,11.87,13.968732806932953,0,0,0,0,3.0,1,0,0,0,11.629639257915445,0,11.629639257915445,11.479962839874231,11.825178399980109,1,12.443183395798052,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0
col-kralicesi--2013179,Çöl Kraliçesi,2016-05-06,15602,2016,Werner Herzog,"Holly Earl, Jenny Agutter, Damian Lewis, James Franco, Robert Pattinson",128.0,5.7,58287772,11.87,9.655218482441182,0,0,0,0,3.0,1,0,0,0,11.661681635299246,0,11.661681635299246,11.661681635299246,11.661681635299246,1,10.716322017125005,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
sonsuzluk-teorisi--2013175,Sonsuzluk Teorisi,2016-05-06,20306,2016,Matt Brown,"Stephen Fry, Toby Jones, Jeremy Northam, Dev Patel, Jeremy Irons",108.0,7.2,58287772,11.87,9.918720933176717,0,0,0,0,3.0,1,0,0,0,11.634567268368732,0,11.634567268368732,11.634567268368732,11.634567268368732,1,10.078532700359306,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
ankara-yazi-veda-mektubu--2013130,Ankara Yazı Veda Mektubu,2016-05-06,88315,2016,Kemal Uzun,"İpek Tuzcuoğlu, Gürkan Uygun, Münir Can Cindoruk, Burçin Abdullah, Gizem Denizci",97.0,7.1,58287772,11.87,11.388676570630233,0,1,0,0,3.0,1,0,0,0,11.61168931723284,0,11.61168931723284,11.974808039840381,11.61168931723284,1,12.0221573432784,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
angry-birds-film--2011810,Angry Birds Film,2016-05-13,449825,2016,Fergal Reilly,,97.0,6.3,58287772,11.87,13.016616120305004,0,0,0,0,3.0,1,0,0,0,11.608754938988067,0,,,,0,11.782529835043528,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
kotu-komsular-2--2012658,Kötü Komşular 2,2016-05-13,33891,2016,Nicholas Stoller,"Kiersey Clemons, Dave Franco, Lisa Kudrow, Selena Gomez, Rose Byrne",92.0,5.7,58287772,11.87,10.430934277318356,0,0,0,1,3.0,1,0,0,0,11.627038850433742,0,11.627038850433742,11.627038850433742,11.627038850433742,1,12.570312513392627,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0
dehset-treni--2013132,Dehşet Treni,2016-05-13,26879,2016,Paul Hyett,"Sam Gittins, Shauna Macdonald, Holly Weston, Ed Speleers, Rosie Day",89.0,5.5,58287772,11.87,10.199137794637085,0,0,0,0,3.0,1,0,0,0,11.61170417641944,0,11.61170417641944,11.61170417641944,11.393531193016464,1,12.203112481985471,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0
oflu-hoca-nin-sifresi-2--2013050,Oflu Hoca'nın Şifresi 2,2016-05-13,367273,2016,Adem Kılıç,"Eser Eyüboğlu, Çetin Altay, Köksal Engür, Ahmet Varlı, Başak Daşman",105.0,3.7,58287772,11.87,12.813863442479493,0,1,0,1,3.0,1,0,0,0,11.593823589308272,0,11.593823589308272,11.593823589308272,11.593823589308272,1,11.982564794987887,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0
x-men-apocalypse--2012071,X-Men: Apocalypse,2016-05-19,546829,2016,Bryan Singer,"Ben Hardy, Tye Sheridan, James McAvoy, Oscar Isaac, Michael Fassbender",144.0,6.8,58287772,11.87,13.211893246994075,0,0,0,0,2.0,1,0,0,0,11.609074087472912,0,11.609074087472912,11.609074087472912,11.609074087472912,1,12.0209329649538,1,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
alamet-i-kiyamet--2013008,Alamet-i Kıyamet,2016-05-20,170242,2016,Doğa Can Anafarta,"Enis Zeytinler, Sedat Savtak, Belgi Saygı, Müge Esmeray, Doğuş Gün Demir",88.0,4.8,58287772,11.87,12.0449821071606,0,1,0,0,2.0,1,0,0,0,11.628861978331198,0,11.628861978331198,11.628861978331198,11.628861978331198,1,11.3485339453366,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0
iyi-adamlar--2012975,İyi Adamlar,2016-05-20,67737,2016,Shane Black,"Margaret Qualley, Matt Bomer, Ryan Gosling, Kim Basinger, Russell Crowe",116.0,7.4,58287772,11.87,11.123402601282816,0,0,0,0,2.0,1,0,0,0,11.63393661404863,0,11.63393661404863,11.63393661404863,11.63393661404863,1,10.539471428011035,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,1,0
1-kezban-1-mahmut-adana-yollarinda--2013186,1 Kezban 1 Mahmut: Adana Yollarında,2016-05-27,85065,2016,Cenk Çelik,"Yunus Emre Tekin, Necla Özay, Cenk Hakan Köksal, Ercan Zincir, Esin Yıldız",102.0,5.8,58287772,11.87,11.351182704763357,0,1,0,0,4.0,1,0,0,0,11.627785601846632,0,11.627785601846632,11.627785601846632,11.627785601846632,1,10.622890167049862,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0
para-tuzagi--2012931,Para Tuzağı,2016-05-27,83906,2016,Jodie Foster,"Emily Meade, Caitriona Balfe, Dominic West, Jack O'Connell, Julia Roberts",98.0,6.5,58287772,11.87,11.337464321632913,0,0,0,0,4.0,1,0,0,0,11.624492710214689,0,11.624492710214689,11.624492710214689,11.624492710214689,1,11.894719497340025,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0
kahraman-koala--2012956,Kahraman Koala,2016-05-27,46982,2016,Deane Taylor,"Ziya Kürküt, Yekta Kopan, Elif Acehan",93.0,5.1,58287772,11.87,10.757541113134543,0,0,0,0,4.0,1,0,0,0,11.621115905643139,0,11.621115905643139,11.816191685065897,11.621115905643139,1,12.03146471542857,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
cinni-uyanis--2013085,Cinni: Uyanış,2016-05-27,76778,2016,Emre Aydın,"Yiğit Aydın, Adem Köksal, Birgül Kenarcı, Merve Deniz, Gökçen Gökçebağ",87.0,5.3,58287772,11.87,11.248686444244914,0,1,0,0,4.0,1,0,0,0,11.611074338288386,0,11.611074338288386,11.611074338288386,11.611074338288386,1,11.96069118196779,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0
alis-harikalar-diyarinda-aynanin-icinden--2012080,Alis Harikalar Diyarında: Aynanın İçinden,2016-05-27,192815,2016,James Bobin,"Ed Speleers, Andrew Scott, Johnny Depp, Anne Hathaway, Mia Wasikowska",113.0,6.2,58287772,11.87,12.169491645267174,0,0,0,0,4.0,1,0,0,0,11.606908960195932,0,11.606908960195932,11.606908960195932,11.606908960195932,1,12.40574495677153,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0
benim-cilgin-dugunum-2--2012707,Benim Çılgın Düğünüm 2,2016-06-03,14320,2016,Kirk Jones,"Nia Vardalos, John Corbett, Michael Constantine, Lainie Kazan, John Stamos",94.0,6.0,58287772,11.87,9.569482270478703,0,0,0,1,1.0,0,0,0,1,11.61330194525356,0,11.61330194525356,11.61330194525356,11.61330194525356,1,11.923217248403429,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0
warcraft--2012009,Warcraft,2016-06-03,599787,2016,Duncan Jones,"Dominic Cooper, Paula Patton, Ben Foster, Travis Fimmel, Toby Kebbell",123.0,6.7,58287772,11.87,13.30433153842802,0,0,0,0,1.0,0,0,0,1,11.590337679244852,0,11.590337679244852,11.590337679244852,11.590337679244852,1,12.388869720235505,1,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
zootropolis-hayvanlar-sehri--2011934,Zootropolis: Hayvanlar Şehri,2016-06-10,353699,2016,Rich Moore,"J.K. Simmons, Cem Yılmaz",108.0,8.0,58287772,11.87,12.776204375193572,0,0,0,0,2.0,0,0,0,1,11.609382055457997,0,11.609382055457997,11.982173696599013,,1,12.449900508115006,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
sihirbazlar-cetesi-2--2012470,Sihirbazlar Çetesi 2,2016-06-10,747288,2016,Jon M. Chu,"Dave Franco, Lizzy Caplan, Daniel Radcliffe, Jesse Eisenberg, Mark Ruffalo",129.0,6.4,58287772,11.87,13.524207270152614,0,0,0,1,2.0,0,0,0,1,11.622204278751797,0,11.423659278512888,11.622204278751797,11.622204278751797,1,12.120179655123822,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0
korku-seansi-2--2012193,Korku Seansı 2,2016-06-10,178115,2016,James Wan,"Simon McBurney, Frances O'Connor, Vera Farmiga, David Thewlis, Patrick Wilson",134.0,7.3,58287772,11.87,12.090190302412765,0,0,0,1,2.0,0,0,0,1,11.6428782243105,0,11.6428782243105,11.6428782243105,11.6428782243105,1,11.8482815660311,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0
merkezi-istihbarat--2012782,Merkezi İstihbarat,2016-06-17,28275,2016,Rawson Marshall Thurber,"Danielle Nicolet, Amy Ryan, Dwayne Johnson, Kevin Hart, Aaron Paul",107.0,6.3,58287772,11.87,10.249768667290844,0,0,0,0,4.0,0,0,0,1,11.647688031601923,0,11.647688031601923,11.647688031601923,11.647688031601923,1,12.470294499807416,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0
senden-once-ben--2013030,Senden Önce Ben,2016-06-17,266323,2016,Thea Sharrock,"Janet McTeer, Matthew Lewis, Vanessa Kirby, Emilia Clarke, Sam Claflin",106.0,7.4,58287772,11.87,12.492468891661497,0,0,0,0,4.0,0,0,0,1,11.63281654900287,0,11.746395470221868,11.63281654900287,11.63281654900287,1,11.866889930368151,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
lanetli-cocuk--2012957,Lanetli Çocuk,2016-06-17,27095,2016,William Brent Bell,"Ben Robson, James Russell, Lauren Cohan, Rupert Evans",97.0,6.0,58287772,11.87,10.207141394497608,0,0,0,0,4.0,0,0,0,1,11.641865521030855,0,11.641865521030855,11.641865521030855,11.641865521030855,1,11.4355899655646,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0
robinson-crusoe--2012831,Robinson Crusoe,2016-06-17,81107,2016,Ben Stassen,"Buğra Gülsoy, Yekta Kopan",91.0,5.4,58287772,11.87,11.303536878888355,0,0,0,0,4.0,0,0,0,1,11.626920478046133,0,11.626920478046133,11.6691020122207,,1,10.667352884442469,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
ammar-2-cin-istilasi--2013093,Ammar 2: Cin İstilası,2016-06-17,64860,2016,Özgür Bakar,"Ali İnan, Buse Popara, Buse Narcı, Balamir Emren, Özlem Polat",83.0,3.4,58287772,11.87,11.080001797565458,0,1,0,1,4.0,0,0,0,1,11.623586626508423,0,11.623586626508423,11.623586626508423,11.623586626508423,1,11.805530499507194,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0
ninja-kaplumbagalar-golgelerin-icinde--2012521,Ninja Kaplumbağalar: Gölgelerin İçinde,2016-06-23,282068,2016,Dave Green,"Alan Ritchson, Pete Ploszek, Stephen Amell, Will Arnett, Megan Fox",112.0,5.9,58287772,11.87,12.549907000841838,0,0,0,0,1.0,0,0,0,1,11.618039842539618,0,11.618039842539618,11.618039842539618,11.618039842539618,1,12.339675333188794,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0
kurtulus-gunu-yeni-tehdit--2011851,Kurtuluş Günü: Yeni Tehdit,2016-06-24,236648,2016,Roland Emmerich,"Travis Tope, Joshua Mikel, Bill Pullman, Vivica A. Fox, Charlotte Gainsbourg",120.0,5.2,58287772,11.87,12.374333309675773,0,0,0,0,1.0,0,0,0,1,11.627452642118428,0,11.627452642118428,11.56987156330511,11.627452642118428,1,12.228181779356806,1,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
the-bfg--2012541,The BFG,2016-06-30,134808,2016,Steven Spielberg,"Rebecca Hall, Mark Rylance, Bill Hader, Ruby Barnhill, Ólafur Darri Ólafsson",117.0,6.3,58287772,11.87,11.811614240810258,0,0,0,0,3.0,0,0,0,1,11.634921448794003,0,11.634921448794003,11.634921448794003,11.634921448794003,1,11.29909567989049,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
arinma-gecesi-secim-yili--2012616,Arınma Gecesi: Seçim Yılı,2016-07-01,116865,2016,James DeMonaco,"Raymond J. Barry, Ethan Phillips, Elizabeth Mitchell, Frank Grillo, Liza Colón-Zayas",108.0,6.0,58287772,11.87,11.66878325827833,0,0,0,0,3.0,0,0,0,1,11.636670882378322,0,11.636670882378322,11.636670882378322,11.636670882378322,1,12.35135487028063,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0
kucuk-sovalye-trenk--2013118,Küçük Şövalye Trenk,2016-07-01,16520,2016,Anthony Power,,75.0,5.8,58287772,11.87,9.712387577930592,0,0,0,0,3.0,0,0,0,1,11.636985709593029,0,,,,0,11.770981513700443,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
uc-harfliler-3-karabuyu--2012935,Üç Harfliler 3: Karabüyü,2016-07-01,226349,2016,Alper Mestçi,"Metin Yıldırım (II), Merva Ateş, Özay Fecht, Deniz Gündoğdu, Seda Oğuz",87.0,5.5,58287772,11.87,12.329837752864105,0,1,0,1,3.0,0,0,0,1,11.618300290839024,0,11.618300290839024,11.618300290839024,11.618300290839024,1,12.238621174379588,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0
tarzan-efsanesi--2012191,Tarzan Efsanesi,2016-07-08,376128,2016,David Yates,"Djimon Hounsou, Jim Broadbent, Alexander Skarsgård, Margot Robbie, Christoph Waltz",110.0,6.2,58287772,11.87,12.837687448638178,0,0,0,0,2.0,0,0,0,1,11.625141997204649,0,11.625141997204649,11.625141997204649,11.625141997204649,1,11.911574141889105,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0
mike-ve-dave-ah-bir-sevgili-yapsak--2012607,Mike ve Dave: Ah Bir Sevgili Yapsak,2016-07-08,19023,2016,Jake Szymanski,"Marc Maron, Stephen Root, Chloe Bridges, Sugar Lyn Beard, Adam Devine",98.0,6.0,58287772,11.87,9.853456618930563,0,0,0,0,2.0,0,0,0,1,11.636690049123063,0,11.636690049123063,11.636690049123063,11.636690049123063,1,12.24470227961189,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0
frekans--2013098,Frekans,2016-07-08,30336,2016,Tod Williams,"Joshua Mikel, Owen Teague, Clark Sarullo, Isabelle Fuhrman, John Cusack",98.0,4.5,58287772,11.87,10.320123368646465,0,0,0,0,2.0,0,0,0,1,11.619867092234454,0,11.66568831292396,11.619867092234454,11.619867092234454,1,11.677409062074542,0,0,0,0,0,1,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0
buz-devri-5-buyuk-carpisma--2012087,Buz Devri 5: Büyük Çarpışma,2016-07-15,1308876,2016,Mike Thurmeier,"Ali Poyrazoğlu, Yekta Kopan, Haluk Bilginer, Altan Erkekli, Zeynep Özden Ayyıldız",94.0,5.7,58287772,11.87,14.084680075618392,0,0,0,1,2.0,0,0,0,1,11.607719954630827,0,11.607719954630827,11.61140604341959,11.607719954630827,1,12.095249425819308,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
simulasyon--2013153,Simülasyon,2016-07-15,32645,2016,Charles Barker,"Parker Sawyers, Adriana Randall, Max Deacon, Morfydd Clark",90.0,4.9,58287772,11.87,10.39347761571398,0,0,0,0,2.0,0,0,0,1,11.630654770565897,0,11.630654770565897,11.630654770565897,11.630654770565897,1,10.738039994936456,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
ask-ugruna--2013126,Aşk Uğruna,2016-07-15,17196,2016,Drake Doremus,"Jacki Weaver, Scott Lawrence, Kate Lyn Sheil, Nicholas Hoult, Kristen Stewart",101.0,6.0,58287772,11.87,9.752490228984199,0,0,0,0,2.0,0,0,0,1,11.619304521438814,0,11.619304521438814,11.619304521438814,11.619304521438814,1,9.998626816768011,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
isiklar-sonunce--2013104,Işıklar Sönünce,2016-07-22,124094,2016,David F. Sandberg,"Gabriel Bateman, Alexander DiPersia, Billy Burke, Teresa Palmer, Maria Bello",81.0,6.3,58287772,11.87,11.728802680292393,0,0,0,0,2.0,0,0,0,1,11.6023334824165,0,11.6023334824165,11.6023334824165,11.6023334824165,1,11.97331502900571,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0
kanli-girdap--2013061,Kanlı Girdap,2016-07-22,16015,2016,Patricio Valladares,"Larry Wade Carrell, Guillermo Ivan, Gianni Capaldi, Natalie Burn, Selma Ergeç",,6.0,58287772,11.87,9.681343501555002,0,1,0,0,2.0,0,0,0,1,11.603472844559525,0,11.603472844559525,11.603472844559525,11.603472844559525,1,11.618396640621148,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0
doraemon-tas-devri-macerasi--2013242,Doraemon: Taş Devri Macerası,2016-07-22,39563,2016,Tsutomu Shibayama,,104.0,6.8,58287772,11.87,10.585674892859732,0,0,0,0,2.0,0,0,0,1,11.586310975425556,0,,,,0,10.703583757014208,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
seytanin-oyuncaklari--2013241,Şeytanın Oyuncakları,2016-07-29,16301,2016,Padraig Reynolds,"Samantha Smith, Tina Lifford, Kym Jackson, Christopher Wiehl",85.0,4.3,58287772,11.87,9.699043078654404,0,0,0,0,3.0,0,0,0,1,11.577455788854177,0,11.577455788854177,11.577455788854177,11.577455788854177,1,10.692864769363801,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0
ghostbusters-hayalet-avcilari--2012632,Ghostbusters: Hayalet Avcıları,2016-07-29,97990,2016,Paul Feig,"Michael Kenneth Williams, Melissa McCarthy, Kristen Wiig, Leslie Jones, Kate McKinnon",116.0,6.8,58287772,11.87,11.492630916700763,0,0,0,0,3.0,0,0,0,1,11.56097848437874,0,11.243373179433098,11.56097848437874,11.56097848437874,1,11.958033007211128,1,0,0,0,0,0,0,0,1,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0
